,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres
636461,6036,3576,3,956753501,F,25,15,32603,"Hidden, The (1987)",Action|Horror|Sci-Fi
525746,4788,3175,4,962997769,M,35,7,85331,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
835277,4227,3871,4,966809506,M,25,19,11414-2520,Shane (1953),Drama|Western
569372,3675,441,3,966362599,M,35,7,06680,Dazed and Confused (1993),Comedy
382810,2410,2686,4,974251638,M,56,7,06071,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery
938365,1489,3895,1,975120550,F,35,2,60201,"Watcher, The (2000)",Crime|Thriller
526922,5636,2378,2,959052829,M,25,7,98102,Police Academy (1984),Comedy
5291,3869,2355,3,965846624,M,18,17,63544,"Bug's Life, A (1998)",Animation|Children's|Comedy
85517,4447,292,2,965167541,M,45,5,32953,Outbreak (1995),Action|Drama|Thriller
853350,4523,3157,1,964813908,M,18,2,55304,Stuart Little (1999),Children's|Comedy
17546,2395,2791,4,974292781,M,35,7,08021,Airplane! (1980),Comedy
627830,2076,3863,3,974657138,M,18,4,13165,"Cell, The (2000)",Sci-Fi|Thriller
898541,5256,281,3,961273758,M,25,16,30269,Nobody's Fool (1994),Drama
481605,474,344,2,976239507,M,25,17,92126,Ace Ventura: Pet Detective (1994),Comedy
157105,1018,380,5,975107072,M,18,4,95616,True Lies (1994),Action|Adventure|Comedy|Romance
837054,1740,3467,5,974705144,M,56,1,96153,Hud (1963),Drama|Western
483142,2172,923,5,1014437561,M,18,20,60641,Citizen Kane (1941),Drama
481021,1637,3489,4,974715235,M,56,0,90049,Hook (1991),Adventure|Fantasy
359812,2688,1476,2,978832911,M,25,17,54915,Private Parts (1997),Comedy|Drama
350715,4083,1573,1,965458795,M,56,14,92630,Face/Off (1997),Action|Sci-Fi|Thriller
852275,3054,1620,2,987020662,M,18,4,44056,Kiss the Girls (1997),Crime|Drama|Thriller
436540,5355,2138,3,960693886,M,56,0,78232,Watership Down (1978),Animation|Children's|Drama|Fantasy
949273,1843,273,1,974772007,M,25,12,10014,Mary Shelley's Frankenstein (1994),Drama|Horror
265552,482,1704,5,976218469,M,25,14,55305,Good Will Hunting (1997),Drama
307311,2986,2759,3,979197279,M,25,4,24060,Dick (1999),Comedy
916935,5036,2457,3,962550067,M,35,7,14850,Running Scared (1986),Action|Comedy
677273,695,466,1,975560650,F,18,1,04240,Hot Shots! Part Deux (1993),Action|Comedy|War
195989,1224,1580,2,975248799,M,50,13,02125,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
644013,4979,610,5,962600633,M,35,2,55423,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
943239,3878,3791,1,965832445,M,35,16,22124,Footloose (1984),Drama
803378,2527,2944,5,974058435,M,35,15,36109,"Dirty Dozen, The (1967)",Action|War
406114,1263,3751,4,974921793,M,1,10,81301,Chicken Run (2000),Animation|Children's|Comedy
676447,3555,1499,1,966809769,M,56,7,55430,Anaconda (1997),Action|Adventure|Thriller
430085,2438,587,5,974223753,M,35,1,22903,Ghost (1990),Comedy|Romance|Thriller
425759,5006,1254,5,962654077,M,35,3,48827,"Treasure of the Sierra Madre, The (1948)",Adventure
957425,3829,1354,4,965938127,F,25,1,22307,Breaking the Waves (1996),Drama
820762,3210,1299,5,969078785,F,45,0,02115,"Killing Fields, The (1984)",Drama|War
14904,2239,2918,4,1024269444,M,18,10,60148,Ferris Bueller's Day Off (1986),Comedy
423807,3884,2054,1,965815532,M,18,4,78759,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi
241190,817,296,5,975390081,M,18,4,41076,Pulp Fiction (1994),Crime|Drama
692680,2899,2574,3,971920078,M,35,14,94133,"Out-of-Towners, The (1999)",Comedy
598827,327,3535,3,976399410,M,35,18,55448,American Psycho (2000),Comedy|Horror|Thriller
459936,4675,329,3,963740112,F,18,4,27514,Star Trek: Generations (1994),Action|Adventure|Sci-Fi
584279,2012,2528,2,974676381,M,25,4,49456,Logan's Run (1976),Action|Adventure|Sci-Fi
46668,5621,2692,5,959096064,M,25,7,02135,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance
762894,4447,3422,3,965175265,M,45,5,32953,She's Gotta Have It (1986),Comedy|Romance
499457,1011,3153,3,975026320,M,25,8,92115,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
498569,1425,370,4,977591232,M,1,10,08872,Naked Gun 33 1/3: The Final Insult (1994),Comedy
456710,2456,3608,3,974182324,M,25,5,48103,Pee-wee's Big Adventure (1985),Comedy
978062,2777,685,3,973123348,M,18,4,95326,It's My Party (1995),Drama
61701,3246,647,4,968308640,F,35,1,85258,Courage Under Fire (1996),Drama|War
30534,4521,1097,5,964835638,M,35,12,15202,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi
928800,3576,2354,4,966723059,M,50,7,68046,"Rugrats Movie, The (1998)",Animation|Children's|Comedy
174751,4080,318,5,965441911,M,35,1,48912,"Shawshank Redemption, The (1994)",Drama
103864,3942,589,3,965691801,M,18,4,49855,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
453370,3308,1282,5,967976546,F,18,20,15701-1348,Fantasia (1940),Animation|Children's|Musical
817242,314,1333,3,976751765,F,56,9,46911,"Birds, The (1963)",Horror
536907,5801,2529,4,958011923,M,25,16,04103,Planet of the Apes (1968),Action|Sci-Fi
339656,1989,266,3,974682575,M,50,6,02090,Legends of the Fall (1994),Drama|Romance|War|Western
838208,2589,2682,3,973865388,M,25,0,19004,Limbo (1999),Drama
816710,5787,2565,4,1001121818,M,25,20,90802,"King and I, The (1956)",Musical
108290,2078,2858,3,974656866,M,18,4,13323,American Beauty (1999),Comedy|Drama
58490,3916,608,5,965914113,M,25,4,02134,Fargo (1996),Crime|Drama|Thriller
683065,802,1591,3,975400537,M,25,16,22801,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
833198,3507,2379,2,967066404,M,25,0,02472,Police Academy 2: Their First Assignment (1985),Comedy
722307,4167,3210,3,965425364,M,25,20,22032,Fast Times at Ridgemont High (1982),Comedy
551717,3193,1676,4,968645830,M,25,0,92019,Starship Troopers (1997),Action|Adventure|Sci-Fi|War
412617,3892,1584,3,965798731,M,25,20,91505,Contact (1997),Drama|Sci-Fi
407402,4217,3826,4,966188346,M,18,4,18042,Hollow Man (2000),Horror|Sci-Fi|Thriller
835523,4456,1264,5,965162892,F,35,2,49770,Diva (1981),Action|Drama|Mystery|Romance|Thriller
877580,4806,239,2,962936812,M,25,17,90031,"Goofy Movie, A (1995)",Animation|Children's|Comedy|Romance
332869,2888,1569,3,972060118,M,25,14,55438,My Best Friend's Wedding (1997),Comedy|Romance
488256,195,1020,4,980829333,M,25,12,10458,Cool Runnings (1993),Comedy
37430,1004,1022,3,975045982,M,25,3,95136,Cinderella (1950),Animation|Children's|Musical
435608,3217,2137,2,968775252,F,35,0,92630,Charlotte's Web (1973),Animation|Children's
970315,3277,602,3,1003795053,M,25,17,94107,"Great Day in Harlem, A (1994)",Documentary
798929,3732,901,5,969169388,M,25,17,60153,Funny Face (1957),Comedy|Musical
407836,1687,3755,4,974714143,M,25,3,85013,"Perfect Storm, The (2000)",Action|Adventure|Thriller
38599,1802,2762,4,974744419,M,18,4,22903,"Sixth Sense, The (1999)",Thriller
546264,4174,1230,4,965331738,F,35,3,20110,Annie Hall (1977),Comedy|Romance
421624,3675,1320,3,966368685,M,35,7,06680,Alien³ (1992),Action|Horror|Sci-Fi|Thriller
135535,5201,1198,5,961646339,M,50,7,95376,Raiders of the Lost Ark (1981),Action|Adventure
69905,4932,2916,3,962651399,M,25,7,63303,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
878589,4673,3615,4,964384139,M,35,16,94705,Dinosaur (2000),Animation|Children's
324754,4269,2406,3,965302778,M,35,18,27603,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
718271,5232,849,4,961457989,M,25,4,14607,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
253212,1831,3081,4,974702454,M,18,4,53190,Sleepy Hollow (1999),Horror|Romance
774021,4220,2247,3,965316373,M,35,0,97225,Married to the Mob (1988),Comedy
453588,4956,1282,4,962640981,M,35,15,77007,Fantasia (1940),Animation|Children's|Musical
776240,4940,852,2,1022012637,F,50,11,94102,Tin Cup (1996),Comedy|Romance
448628,550,2657,4,976162241,M,45,8,21559,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
391809,777,367,3,975438496,M,18,19,87543,"Mask, The (1994)",Comedy|Crime|Fantasy
315611,187,3499,5,977233186,F,45,1,94061,Misery (1990),Horror
757116,388,2245,3,976301235,F,25,0,10021,Working Girl (1988),Comedy|Drama
265431,25,1704,4,978132864,M,18,4,01609,Good Will Hunting (1997),Drama
439004,3556,2640,4,966807348,M,25,17,03038,Superman (1978),Action|Adventure|Sci-Fi
226530,1386,2987,4,975347651,F,25,0,07026,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir
395628,4624,3948,4,987111857,M,25,12,84062,Meet the Parents (2000),Comedy
557996,2263,663,4,974585312,M,25,6,70508,Kids in the Hall: Brain Candy (1996),Comedy
133143,4481,736,4,965022683,M,25,18,26104,Twister (1996),Action|Adventure|Romance|Thriller
824027,2237,2344,3,974600954,F,35,6,14905,Runaway Train (1985),Action|Adventure|Drama|Thriller
473239,973,1374,3,975860041,F,25,1,80026,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi
189807,5504,1079,5,959737439,M,45,7,85287-2702,"Fish Called Wanda, A (1988)",Comedy
447111,2214,1278,5,974603200,F,25,1,46807,Young Frankenstein (1974),Comedy|Horror
262275,4802,2289,5,962942161,M,56,1,40601,"Player, The (1992)",Comedy|Drama
66381,2106,2628,2,974650932,F,18,20,495321,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
683179,2054,1591,3,974662984,M,25,12,03110,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
794344,5354,3469,5,960597369,F,45,3,78759,Inherit the Wind (1960),Drama
479702,2397,3629,5,974292853,F,35,11,43201,"Gold Rush, The (1925)",Comedy
544606,5705,2399,2,958546395,F,18,4,90024,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy
592096,3861,2485,3,965856973,M,18,4,12604,She's All That (1999),Comedy|Romance
442426,1761,2140,5,974702146,M,35,0,72058,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi
398792,2926,3301,4,971572352,F,18,2,55118,"Whole Nine Yards, The (2000)",Comedy|Crime
148736,839,3809,3,975362538,M,25,0,98103,What About Bob? (1991),Comedy
993278,2830,1341,3,972590431,M,35,7,94506,Burnt Offerings (1976),Horror
554882,2203,216,3,974609312,M,45,12,53718,Billy Madison (1995),Comedy
100737,655,3471,3,975699049,F,25,2,92629,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
577206,2510,1262,3,974073402,M,25,7,37930,"Great Escape, The (1963)",Adventure|War
143853,4461,1917,4,965071674,M,25,20,81101,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller
686307,2237,1242,5,974597194,F,35,6,14905,Glory (1989),Action|Drama|War
970464,3067,2022,5,970003651,F,25,0,02148,"Last Temptation of Christ, The (1988)",Drama
579389,1483,10,3,979914504,M,18,4,54481,GoldenEye (1995),Action|Adventure|Thriller
325159,5942,2406,4,957206373,M,45,1,01867,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
62180,1449,2194,3,975518806,M,35,20,17112,"Untouchables, The (1987)",Action|Crime|Drama
820706,2627,1299,3,987168465,M,25,1,06877,"Killing Fields, The (1984)",Drama|War
740814,4042,3044,4,965501924,M,35,15,94002,Dead Again (1991),Mystery|Romance|Thriller
42856,3652,1,5,966460512,M,25,12,94608,Toy Story (1995),Animation|Children's|Comedy
108638,2747,2858,5,973210981,F,18,4,90025,American Beauty (1999),Comedy|Drama
352204,319,1221,5,1002939818,F,50,6,33436,"Godfather: Part II, The (1974)",Action|Crime|Drama
853824,5531,3519,4,959621097,M,50,17,09056,Force 10 from Navarone (1978),Action|War
80018,6007,434,3,956792089,M,35,17,80537,Cliffhanger (1993),Action|Adventure|Crime
940437,4049,2476,2,965498128,M,45,11,33133,Heartbreak Ridge (1986),Action|War
900783,1137,456,3,982910579,M,18,4,13165,Fresh (1994),Drama
806205,1758,1041,5,974785937,F,25,0,33067-1400,Secrets & Lies (1996),Drama
337350,5107,1296,5,962337861,F,45,0,08081,"Room with a View, A (1986)",Drama|Romance
878978,5432,1944,5,960056278,M,56,13,01742,From Here to Eternity (1953),Drama|Romance|War
68087,2964,1103,5,1011016231,M,25,17,07030,Rebel Without a Cause (1955),Drama
556557,3336,2639,2,968097455,M,35,17,93436,Mommie Dearest (1981),Drama
911467,1646,3910,2,974712194,M,25,20,90046,Dancer in the Dark (2000),Drama|Musical
31822,2560,1721,5,973989047,F,45,6,84318,Titanic (1997),Drama|Romance
320073,1133,34,4,974888170,M,18,2,90038,Babe (1995),Children's|Comedy|Drama
408689,1449,2302,3,975695988,M,35,20,17112,My Cousin Vinny (1992),Comedy
61618,2010,647,3,974678048,M,18,4,81520,Courage Under Fire (1996),Drama|War
697480,3311,2338,1,967961837,M,25,4,90039,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
575938,2793,2616,4,972936767,M,35,7,70116,Dick Tracy (1990),Action|Crime
262643,1484,162,5,975351411,M,25,12,07054,Crumb (1994),Documentary
295005,5084,1513,3,962400632,M,18,4,10013,Romy and Michele's High School Reunion (1997),Comedy
997143,3656,554,2,966449133,F,45,5,34610,Trial by Jury (1994),Thriller
204710,4037,1304,4,965506938,M,50,16,80206,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western
393092,1101,223,5,974925607,M,35,1,06417,Clerks (1994),Comedy
507020,3320,62,4,967921975,M,25,1,56082,Mr. Holland's Opus (1995),Drama
217942,2702,3702,4,973301033,M,45,6,65201,Mad Max (1979),Action|Sci-Fi
24876,3845,1270,5,965965892,M,25,12,94065,Back to the Future (1985),Comedy|Sci-Fi
41838,641,1,5,1019443119,F,35,0,55116,Toy Story (1995),Animation|Children's|Comedy
936106,4285,438,4,965281695,M,35,0,62704,"Cowboy Way, The (1994)",Action|Comedy
451855,1778,248,3,975576137,M,18,4,94704,Houseguest (1994),Comedy
628555,5910,1185,5,957371618,F,45,20,10033,My Left Foot (1989),Drama
200002,2545,1266,4,974040736,M,56,13,37830,Unforgiven (1992),Western
438933,3157,2640,3,968960272,M,25,12,92880,Superman (1978),Action|Adventure|Sci-Fi
434777,4489,2133,3,971399483,M,18,4,78613,Adventures in Babysitting (1987),Adventure|Comedy
864991,4379,3436,2,965179311,M,25,4,27278,Dying Young (1991),Drama|Romance
495918,4957,1031,3,962908507,M,25,2,48197,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical
523445,5483,3247,4,959888854,F,25,6,15202,Sister Act (1992),Comedy|Crime
339357,5539,2966,4,973529031,F,25,20,91403,"Straight Story, The (1999)",Drama
413668,3217,1446,5,968779533,F,35,0,92630,Kolya (1996),Comedy
825092,3718,2926,4,966264253,M,50,17,07728,Hairspray (1988),Comedy|Drama
322446,4682,357,4,964567223,M,25,7,05346,Four Weddings and a Funeral (1994),Comedy|Romance
772955,4543,3040,3,965111198,M,25,2,11105,Meatballs (1979),Comedy
999690,1505,1652,3,983749777,M,50,11,90041,Year of the Horse (1997),Documentary
970785,4837,1456,1,962897312,M,25,5,46254,"Pest, The (1997)",Comedy
739488,1100,11,2,974925871,M,25,0,60090,"American President, The (1995)",Comedy|Drama|Romance
70223,5878,2916,3,957550907,F,25,0,60640,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
150014,3182,1954,5,968770536,M,25,12,12866,Rocky (1976),Action|Drama
410057,3511,1148,5,966976664,M,50,0,88004,"Wrong Trousers, The (1993)",Animation|Comedy
935485,5722,3859,3,977246547,M,25,20,48103,"Eyes of Tammy Faye, The (2000)",Documentary
746509,3285,431,4,968117899,M,25,4,44706,Carlito's Way (1993),Crime|Drama
854157,2771,2816,1,973104297,M,18,1,92037,Iron Eagle II (1988),Action|War
659160,3823,1344,4,965945710,M,56,7,93711,Cape Fear (1962),Film-Noir|Thriller
887662,4024,1342,2,965519569,M,25,5,45011,Candyman (1992),Horror
994976,5916,3368,2,957322034,M,50,20,48230,"Big Country, The (1958)",Romance|Western
909706,2617,3545,3,973686551,F,45,15,60081,Cabaret (1972),Musical|War
116384,4901,3699,4,962686443,M,25,7,11228,Starman (1984),Adventure|Drama|Romance|Sci-Fi
521907,3958,539,4,965672995,M,45,7,46112,Sleepless in Seattle (1993),Comedy|Romance
538710,5716,2021,4,958700890,M,1,10,03756,Dune (1984),Fantasy|Sci-Fi
423328,1058,2054,2,974957915,M,25,1,97321,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi
332043,1183,3524,4,974854433,M,35,19,94598,Arthur (1981),Comedy|Romance
299794,1033,3409,5,974996166,M,25,5,60076,Final Destination (2000),Drama|Thriller
923799,2907,637,4,971838888,F,35,5,12345,Sgt. Bilko (1996),Comedy
206514,4471,3168,4,967756228,M,25,6,94108,Easy Rider (1969),Adventure|Drama
342924,3234,912,4,968366574,F,1,0,90012,Casablanca (1942),Drama|Romance|War
600802,1139,1883,5,974877990,M,25,1,93420-2852,Bulworth (1998),Comedy
617704,509,2394,4,976209207,M,25,2,55125,"Prince of Egypt, The (1998)",Animation|Musical
973476,678,984,4,989241426,M,25,0,34952,"Pompatus of Love, The (1996)",Comedy|Drama
397988,2859,1777,5,1032976085,M,18,1,95814,"Wedding Singer, The (1998)",Comedy|Romance
816478,1980,2565,4,999664045,M,35,7,06460,"King and I, The (1956)",Musical
591546,3129,2976,2,969280026,M,25,7,21117,Bringing Out the Dead (1999),Drama|Horror
635247,4140,3638,4,965348595,M,25,0,32112,Moonraker (1979),Action|Romance|Sci-Fi
359664,1076,1476,4,974938805,F,25,3,27606,Private Parts (1997),Comedy|Drama
783231,1613,378,3,974735284,M,18,20,61801,Speechless (1994),Comedy|Romance
833658,770,2383,1,976183531,M,18,4,98499,Police Academy 6: City Under Siege (1989),Comedy
933219,5464,1178,4,959899451,M,35,7,77079,Paths of Glory (1957),Drama|War
61723,3483,647,4,967068842,F,45,7,30260,Courage Under Fire (1996),Drama|War
522806,5699,2371,3,958618635,M,35,15,94706,Fletch (1985),Comedy
375747,1882,111,4,974775333,M,35,16,92352,Taxi Driver (1976),Drama|Thriller
269995,2446,2723,1,990469334,M,18,7,10038,Mystery Men (1999),Action|Adventure|Comedy
118064,3216,480,3,968459882,M,35,1,54481,Jurassic Park (1993),Action|Adventure|Sci-Fi
714410,1448,1799,3,976137707,F,25,3,17522,Suicide Kings (1997),Crime|Drama
74998,2179,1213,4,974608464,F,25,0,28304,GoodFellas (1990),Crime|Drama
414757,4445,3623,4,965088197,M,25,3,19806,Mission: Impossible 2 (2000),Action|Thriller
314771,1607,2908,4,974732137,M,45,1,02135,Boys Don't Cry (1999),Drama
388351,1091,1673,1,974930001,M,18,5,345567,Boogie Nights (1997),Drama
602909,4218,2764,3,965316444,M,50,17,23233,"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller
917226,3850,132,4,965882773,M,18,3,92278,Jade (1995),Thriller
102759,1577,589,4,974741773,M,56,0,72227-5733,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
449764,178,3388,3,977108225,M,56,17,53705,Harry and the Hendersons (1987),Comedy
475652,4432,915,4,965100240,M,25,12,21045,Sabrina (1954),Comedy|Romance
660052,5232,1275,4,961458416,M,25,4,14607,Highlander (1986),Action|Adventure
337270,4508,1296,4,964984331,M,25,20,15701,"Room with a View, A (1986)",Drama|Romance
189963,88,2997,2,977695095,F,45,1,02476,Being John Malkovich (1999),Comedy
499752,528,2424,3,976410632,F,18,17,83843,You've Got Mail (1998),Comedy|Romance
294197,4808,551,4,962943810,M,35,0,96707-1321,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical
886277,4507,3617,4,964980683,M,18,4,61820,Road Trip (2000),Comedy
255913,5755,1268,3,958280797,F,35,2,78744,Pump Up the Volume (1990),Drama
509397,3710,2000,3,966272776,M,1,10,02818,Lethal Weapon (1987),Action|Comedy|Crime|Drama
80788,1948,3107,3,974694683,M,1,10,93111,Backdraft (1991),Action|Drama
735756,4477,3952,3,990716491,M,25,7,98908,"Contender, The (2000)",Drama|Thriller
267913,1972,2291,3,974685213,M,45,17,92111,Edward Scissorhands (1990),Drama|Romance
473577,2462,1374,3,1038189843,M,35,1,44303,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi
788304,53,3686,4,977974560,M,25,0,96931,Flatliners (1990),Thriller
909846,4884,3545,4,963045996,M,35,14,90266,Cabaret (1972),Musical|War
495469,6011,2193,4,956784298,M,35,15,80538,Willow (1988),Action|Adventure|Fantasy
354857,142,1393,2,977352973,M,25,7,10011,Jerry Maguire (1996),Drama|Romance
390897,3591,2699,2,966645982,M,35,6,96158,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
838022,1916,2171,4,974693120,M,45,7,90405,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance
868250,2888,355,2,972063533,M,25,14,55438,"Flintstones, The (1994)",Children's|Comedy
693640,4732,1340,5,963332718,M,25,14,24450,Bride of Frankenstein (1935),Horror
899868,2233,448,3,974599214,F,35,3,60187,Fearless (1993),Drama
511988,3044,1200,5,970210210,M,35,16,77301,Aliens (1986),Action|Sci-Fi|Thriller|War
191640,4643,2997,2,963997717,M,25,0,98115,Being John Malkovich (1999),Comedy
363884,2765,1488,3,973129653,M,50,7,02420,"Devil's Own, The (1997)",Action|Drama|Thriller|War
728162,3058,1222,5,970593657,M,18,12,55123,Full Metal Jacket (1987),Action|Drama|War
148713,647,3809,4,975714519,M,35,12,85224,What About Bob? (1991),Comedy
468576,3944,2746,3,965691042,F,35,16,80401,Little Shop of Horrors (1986),Comedy|Horror|Musical
